H;penstroke-edit;2;caveat_edit fixing.cdr;464;564;0
G;0;0000;a
S;41;0;187,35;303,15
S;41;0;189,95;301,67
S;41;0;192,52;300,12
S;41;0;195,04;298,50
S;41;0;197,52;296,82
S;41;0;199,96;295,09
S;41;0;202,37;293,30
S;41;0;204,73;291,45
S;41;0;207,05;289,56
S;41;0;209,34;287,63
S;41;0;211,58;285,64
S;41;0;213,79;283,61
S;41;0;215,95;281,54
S;41;0;218,08;279,43
S;41;0;220,16;277,27
S;41;0;222,20;275,07
S;41;0;224,19;272,83
S;41;0;226,13;270,55
S;41;0;228,03;268,23
S;41;0;229,87;265,87
S;41;0;231,67;263,47
S;41;0;233,40;261,03
S;41;0;235,08;258,54
S;41;0;236,69;256,02
S;41;0;238,24;253,46
S;41;0;239,72;250,85
S;41;0;241,13;248,20
S;41;0;242,45;245,51
S;41;0;243,69;242,79
S;41;0;244,84;240,02
S;41;0;245,89;237,21
S;41;0;246,83;234,36
S;41;0;247,65;231,48
S;41;0;248,35;228,57
S;41;0;248,92;225,63
S;41;0;249,34;222,66
S;41;0;249,61;219,68
S;41;0;249,71;216,68
S;41;0;249,64;213,69
S;41;0;249,38;210,70
S;41;0;248,94;207,74
S;41;0;248,31;204,81
S;41;0;247,48;201,93
S;41;0;246,45;199,11
S;41;0;245,24;196,37
S;41;0;243,85;193,72
S;41;0;242,30;191,16
S;41;0;240,58;188,70
S;41;0;238,72;186,36
S;41;0;236,73;184,12
S;41;0;234,62;181,99
S;41;0;232,41;179,97
S;41;0;230,10;178,05
S;41;0;227,71;176,24
S;41;0;225,22;174,58
S;41;0;222,61;173,11
S;41;0;219,91;171,81
S;41;0;217,15;170,65
S;41;0;214,33;169,62
S;41;0;211,47;168,73
S;41;0;208,58;167,95
S;41;0;205,66;167,30
S;41;0;202,71;166,76
S;41;0;199,74;166,35
S;41;0;196,76;166,05
S;41;0;193,77;165,89
S;41;0;190,77;165,86
S;41;0;187,78;165,98
S;41;0;184,79;166,26
S;41;0;181,83;166,70
S;41;0;178,90;167,34
S;41;0;176,03;168,19
S;41;0;173,23;169,26
S;41;0;170,55;170,59
S;41;0;168,01;172,18
S;41;0;165,67;174,05
S;41;0;163,58;176,20
S;41;0;161,79;178,60
S;41;0;160,32;181,21
S;41;0;159,13;183,96
S;41;0;158,16;186,79
S;41;0;157,33;189,67
S;41;0;156,57;192,57
S;41;0;155,84;195,47
S;41;0;155,04;198,36
S;41;0;154,12;201,21
S;41;0;153,11;204,03
S;41;0;152,08;206,85
S;41;0;151,05;209,66
S;41;0;150,00;212,47
S;41;0;148,95;215,28
S;41;0;147,89;218,08
S;41;0;146,83;220,88
S;41;0;145,77;223,68
S;41;0;144,70;226,49
S;41;0;143,63;229,29
S;41;0;142,57;232,09
S;41;0;141,51;234,89
S;41;0;140,45;237,69
S;41;0;139,40;240,50
S;41;0;138,37;243,31
S;41;0;137,34;246,13
S;41;0;136,32;248,95
S;41;0;135,31;251,77
S;41;0;134,32;254,60
S;41;0;133,33;257,42
S;41;0;132,33;260,25
S;41;0;131,34;263,08
S;41;0;130,34;265,90
S;41;0;129,35;268,73
S;41;0;128,35;271,56
S;41;0;127,36;274,38
S;41;0;126,36;277,21
S;41;0;125,36;280,03
S;41;0;124,36;282,86
S;41;0;123,37;285,69
S;41;0;122,37;288,51
S;41;0;121,37;291,34
S;41;0;120,38;294,16
S;41;0;119,38;296,99
S;41;0;118,39;299,82
S;41;0;117,39;302,64
S;41;0;116,40;305,47
S;41;0;115,41;308,30
S;41;0;114,42;311,13
S;41;0;113,43;313,96
S;41;0;112,44;316,79
S;41;0;111,46;319,62
S;41;0;110,48;322,45
S;41;0;109,50;325,28
S;41;0;108,52;328,11
S;41;0;107,54;330,95
S;41;0;106,57;333,78
S;41;0;105,60;336,62
S;41;0;104,63;339,45
S;41;0;103,66;342,29
S;41;0;102,70;345,13
S;41;0;101,74;347,96
S;41;0;100,79;350,81
S;41;0;99,83;353,65
S;41;0;98,89;356,49
S;41;0;97,94;359,33
S;41;0;97,00;362,18
S;41;0;96,06;365,03
S;41;0;95,13;367,87
S;41;0;94,20;370,72
S;41;0;93,28;373,57
S;41;0;92,36;376,43
S;41;0;91,45;379,28
S;41;0;90,54;382,14
S;41;0;89,64;384,99
S;41;0;88,74;387,85
S;41;0;87,85;390,71
S;41;0;86,96;393,57
S;41;0;86,08;396,44
S;41;0;85,20;399,30
S;41;0;84,33;402,17
S;41;0;83,47;405,04
S;41;0;82,61;407,91
S;41;0;81,76;410,79
S;41;0;80,92;413,66
S;41;0;80,08;416,54
G;42;0000;cap_Q
S;42;1;152,91;357,03
S;42;1;155,01;359,14
S;42;1;156,78;361,53
S;42;1;158,28;364,11
S;42;1;159,59;366,78
S;42;1;160,78;369,52
S;42;1;161,93;372,26
S;42;1;163,13;374,99
S;42;1;164,45;377,66
S;42;1;165,97;380,23
S;42;1;167,77;382,60
S;42;1;169,89;384,69
S;42;1;172,08;386,71
S;42;1;174,08;388,92
S;42;1;175,54;391,51
S;42;1;176,40;394,36
S;42;1;176,92;397,29
S;42;1;177,30;400,25
S;42;1;177,76;403,19
S;42;1;178,51;406,07
S;42;1;179,69;408,81
S;42;1;181,15;411,40
S;42;1;182,68;413,96
S;42;1;184,25;416,49
S;42;1;185,87;418,99
S;42;1;187,51;421,48
S;42;1;189,18;423,95
S;42;1;190,86;426,41
S;42;1;192,54;428,87
S;42;1;194,21;431,34
S;42;1;195,87;433,82
S;42;1;197,50;436,31
S;42;1;199,10;438,82
S;42;1;200,65;441,37
S;42;1;202,15;443,94
S;42;1;203,56;446,57
S;42;1;204,88;449,24
S;42;0;205,49;166,60
S;42;0;208,48;166,32
S;42;0;211,47;166,17
S;42;0;214,47;166,18
S;42;0;217,47;166,36
S;42;0;220,45;166,73
S;42;0;223,39;167,30
S;42;0;226,29;168,09
S;42;0;229,11;169,11
S;42;0;231,83;170,37
S;42;0;234,43;171,86
S;42;0;236,89;173,59
S;42;0;239,18;175,52
S;42;0;241,29;177,66
S;42;0;243,21;179,96
S;42;0;244,94;182,41
S;42;0;246,49;184,98
S;42;0;247,85;187,65
S;42;0;249,05;190,41
S;42;0;250,08;193,23
S;42;0;250,96;196,09
S;42;0;251,70;199,00
S;42;0;252,31;201,94
S;42;0;252,79;204,90
S;42;0;253,17;207,88
S;42;0;253,43;210,87
S;42;0;253,60;213,86
S;42;0;253,68;216,86
S;42;0;253,66;219,86
S;42;0;253,56;222,86
S;42;0;253,38;225,86
S;42;0;253,12;228,85
S;42;0;252,79;231,83
S;42;0;252,38;234,80
S;42;0;251,90;237,77
S;42;0;251,34;240,71
S;42;0;250,71;243,65
S;42;0;250,01;246,57
S;42;0;249,25;249,47
S;42;0;248,43;252,35
S;42;0;247,55;255,23
S;42;0;246,63;258,08
S;42;0;245,67;260,92
S;42;0;244,67;263,75
S;42;0;243,64;266,57
S;42;0;242,59;269,38
S;42;0;241,51;272,18
S;42;0;240,41;274,98
S;42;0;239,31;277,77
S;42;0;238,19;280,55
S;42;0;237,08;283,34
S;42;0;235,97;286,13
S;42;0;234,87;288,92
S;42;0;233,78;291,71
S;42;0;232,70;294,51
S;42;0;231,63;297,32
S;42;0;230,56;300,12
S;42;0;229,51;302,93
S;42;0;228,45;305,74
S;42;0;227,40;308,55
S;42;0;226,35;311,36
S;42;0;225,29;314,17
S;42;0;224,23;316,98
S;42;0;223,16;319,78
S;42;0;222,09;322,58
S;42;0;221,00;325,38
S;42;0;219,90;328,17
S;42;0;218,79;330,96
S;42;0;217,66;333,74
S;42;0;216,52;336,52
S;42;0;215,35;339,28
S;42;0;214,16;342,04
S;42;0;212,95;344,78
S;42;0;211,72;347,52
S;42;0;210,45;350,24
S;42;0;209,16;352,95
S;42;0;207,84;355,64
S;42;0;206,48;358,32
S;42;0;205,09;360,98
S;42;0;203,66;363,62
S;42;0;202,20;366,24
S;42;0;200,69;368,83
S;42;0;199,15;371,40
S;42;0;197,56;373,95
S;42;0;195,93;376,47
S;42;0;194,25;378,96
S;42;0;192,53;381,42
S;42;0;190,76;383,84
S;42;0;188,94;386,23
S;42;0;187,08;388,58
S;42;0;185,16;390,89
S;42;0;183,20;393,16
S;42;0;181,20;395,40
S;42;0;179,21;397,64
S;42;0;177,22;399,89
S;42;0;175,23;402,13
S;42;0;173,21;404,35
S;42;0;171,16;406,54
S;42;0;169,07;408,70
S;42;0;166,93;410,80
S;42;0;164,72;412,83
S;42;0;162,45;414,79
S;42;0;160,09;416,65
S;42;0;157,65;418,40
S;42;0;155,12;420,01
S;42;0;152,51;421,48
S;42;0;149,80;422,78
S;42;0;147,02;423,90
S;42;0;144,16;424,82
S;42;0;141,25;425,55
S;42;0;138,30;426,06
S;42;0;135,30;426,27
S;42;0;132,31;426,19
S;42;0;129,33;425,82
S;42;0;126,39;425,20
S;42;0;123,52;424,34
S;42;0;120,72;423,25
S;42;0;118,01;421,96
S;42;0;115,41;420,47
S;42;0;112,92;418,80
S;42;0;110,54;416,97
S;42;0;108,31;414,97
S;42;0;106,23;412,80
S;42;0;104,32;410,49
S;42;0;102,59;408,04
S;42;0;101,04;405,47
S;42;0;99,69;402,79
S;42;0;98,52;400,03
S;42;0;97,52;397,20
S;42;0;96,70;394,31
S;42;0;96,02;391,39
S;42;0;95,49;388,44
S;42;0;95,08;385,46
S;42;0;94,78;382,48
S;42;0;94,59;379,48
S;42;0;94,49;376,48
S;42;0;94,47;373,48
S;42;0;94,52;370,48
S;42;0;94,63;367,48
S;42;0;94,79;364,49
S;42;0;95,00;361,49
S;42;0;95,24;358,50
S;42;0;95,51;355,51
S;42;0;95,79;352,52
S;42;0;96,09;349,54
S;42;0;96,39;346,55
S;42;0;96,68;343,57
S;42;0;97,00;340,58
S;42;0;97,38;337,61
S;42;0;97,84;334,64
S;42;0;98,35;331,68
S;42;0;98,93;328,74
S;42;0;99,56;325,80
S;42;0;100,24;322,88
S;42;0;100,97;319,97
S;42;0;101,75;317,07
S;42;0;102,57;314,19
S;42;0;103,43;311,31
S;42;0;104,33;308,45
S;42;0;105,26;305,60
S;42;0;106,22;302,75
S;42;0;107,21;299,92
S;42;0;108,23;297,10
S;42;0;109,26;294,28
S;42;0;110,32;291,47
S;42;0;111,39;288,67
S;42;0;112,48;285,87
S;42;0;113,58;283,08
S;42;0;114,69;280,29
S;42;0;115,81;277,51
S;42;0;116,93;274,72
S;42;0;118,05;271,94
S;42;0;119,18;269,16
S;42;0;120,32;266,38
S;42;0;121,46;263,61
S;42;0;122,62;260,84
S;42;0;123,79;258,08
S;42;0;124,97;255,32
S;42;0;126,17;252,57
S;42;0;127,39;249,82
S;42;0;128,62;247,09
S;42;0;129,88;244,37
S;42;0;131,16;241,65
S;42;0;132,47;238,95
S;42;0;133,80;236,26
S;42;0;135,17;233,59
S;42;0;136,56;230,93
S;42;0;137,98;228,29
S;42;0;139,44;225,67
S;42;0;140,94;223,07
S;42;0;142,47;220,48
S;42;0;144,04;217,93
S;42;0;145,65;215,40
S;42;0;147,31;212,90
S;42;0;149,01;210,42
S;42;0;150,76;207,98
S;42;0;152,56;205,58
S;42;0;154,40;203,21
S;42;0;156,30;200,89
S;42;0;158,25;198,61
S;42;0;160,25;196,37
S;42;0;162,31;194,19
S;42;0;164,42;192,06
S;42;0;166,59;189,98
S;42;0;168,81;187,97
S;42;0;171,09;186,02
S;42;0;173,43;184,13
S;42;0;175,81;182,32
S;42;0;178,26;180,57
S;42;0;180,75;178,91
S;42;0;183,30;177,32
S;42;0;185,89;175,81
S;42;0;188,53;174,38
S;42;0;191,22;173,04
S;42;0;193,94;171,79
S;42;0;196,71;170,62
S;42;0;199,51;169,53
S;42;0;202,34;168,54
S;42;0;205,20;167,63
S;42;0;208,08;166,80
G;43;0000;cap_R
S;43;0;83,78;421,22
S;43;0;84,84;418,42
S;43;0;85,86;415,60
S;43;0;86,84;412,77
S;43;0;87,80;409,94
S;43;0;88,75;407,10
S;43;0;89,68;404,25
S;43;0;90,60;401,40
S;43;0;91,52;398,55
S;43;0;92,43;395,70
S;43;0;93,35;392,85
S;43;0;94,26;390,00
S;43;0;95,18;387,15
S;43;0;96,10;384,30
S;43;0;97,02;381,45
S;43;0;97,96;378,60
S;43;0;98,90;375,76
S;43;0;99,85;372,92
S;43;0;100,81;370,09
S;43;0;101,79;367,26
S;43;0;102,78;364,43
S;43;0;103,79;361,61
S;43;0;104,81;358,80
S;43;0;105,86;355,99
S;43;0;106,92;353,19
S;43;0;108,01;350,40
S;43;0;109,13;347,62
S;43;0;110,27;344,86
S;43;0;111,45;342,10
S;43;0;112,66;339,36
S;43;0;113,91;336,64
S;43;0;115,20;333,94
S;43;0;116,55;331,27
S;43;0;117,94;328,62
S;43;0;119,41;326,01
S;43;0;120,94;323,43
S;43;0;122,56;320,91
S;43;0;124,27;318,46
S;43;0;126,10;316,09
S;43;0;128,06;313,82
S;43;0;130,18;311,71
S;43;0;132,48;309,80
S;43;0;134,95;308,11
S;43;0;137,54;306,60
S;43;0;140,22;305,28
S;43;0;142,98;304,12
S;43;0;145,80;303,11
S;43;0;148,66;302,23
S;43;0;151,56;301,45
S;43;0;154,47;300,76
S;43;0;157,40;300,13
S;43;0;160,33;299,54
S;43;0;163,27;298,97
S;43;0;166,21;298,40
S;43;0;169,15;297,80
S;43;0;172,07;297,16
S;43;0;174,98;296,46
S;43;0;177,87;295,67
S;43;0;180,73;294,76
S;43;0;183,55;293,76
S;43;0;186,35;292,70
S;43;0;189,12;291,58
S;43;0;191,88;290,42
S;43;0;194,62;289,21
S;43;0;197,34;287,96
S;43;0;200,05;286,67
S;43;0;202,73;285,34
S;43;0;205,39;283,97
S;43;0;208,04;282,56
S;43;0;210,66;281,12
S;43;0;213,27;279,65
S;43;0;215,85;278,13
S;43;0;218,41;276,59
S;43;0;220,95;275,00
S;43;0;223,47;273,38
S;43;0;225,97;271,72
S;43;0;228,44;270,03
S;43;0;230,88;268,30
S;43;0;233,30;266,53
S;43;0;235,68;264,72
S;43;0;238,04;262,87
S;43;0;240,36;260,98
S;43;0;242,65;259,05
S;43;0;244,90;257,08
S;43;0;247,11;255,05
S;43;0;249,27;252,98
S;43;0;251,39;250,87
S;43;0;253,45;248,70
S;43;0;255,46;246,48
S;43;0;257,41;244,20
S;43;0;259,28;241,87
S;43;0;261,09;239,48
S;43;0;262,80;237,02
S;43;0;264,43;234,51
S;43;0;265,95;231,93
S;43;0;267,36;229,29
S;43;0;268,65;226,59
S;43;0;269,79;223,82
S;43;0;270,78;220,99
S;43;0;271,60;218,11
S;43;0;272,24;215,19
S;43;0;272,65;212,22
S;43;0;272,71;209,23
S;43;0;272,39;206,26
S;43;0;271,71;203,34
S;43;0;270,71;200,52
S;43;0;269,43;197,82
S;43;0;267,90;195,24
S;43;0;266,17;192,79
S;43;0;264,28;190,48
S;43;0;262,23;188,29
S;43;0;260,06;186,23
S;43;0;257,79;184,28
S;43;0;255,43;182,44
S;43;0;252,99;180,71
S;43;0;250,48;179,07
S;43;0;247,91;177,54
S;43;0;245,28;176,10
S;43;0;242,61;174,75
S;43;0;239,89;173,49
S;43;0;237,13;172,33
S;43;0;234,34;171,25
S;43;0;231,51;170,27
S;43;0;228,65;169,38
S;43;0;225,76;168,59
S;43;0;222,85;167,90
S;43;0;219,91;167,31
S;43;0;216,95;166,83
S;43;0;213,98;166,48
S;43;0;211,00;166,25
S;43;0;208,00;166,17
S;43;0;205,01;166,24
S;43;0;202,03;166,50
S;43;0;199,07;166,95
S;43;0;196,15;167,64
S;43;0;193,32;168,59
S;43;0;190,60;169,85
S;43;0;188,07;171,45
S;43;0;185,88;173,48
S;43;0;183,98;175,79
S;43;0;182,28;178,26
S;43;0;180,74;180,82
S;43;0;179,31;183,45
S;43;0;177,97;186,13
S;43;0;176,70;188,85
S;43;0;175,50;191,59
S;43;0;174,34;194,35
S;43;0;173,23;197,13
S;43;0;172,15;199,92
S;43;0;171,10;202,73
S;43;0;170,07;205,54
S;43;0;169,07;208,36
S;43;0;168,07;211,19
S;43;0;167,09;214,01
S;43;0;166,10;216,84
S;43;0;165,11;219,67
S;43;0;164,11;222,49
S;43;0;163,08;225,30
S;43;0;161,98;228,09
S;43;0;160,81;230,84
S;43;0;159,59;233,58
S;43;0;158,33;236,29
S;43;0;157,04;239,00
S;43;0;155,72;241,69
S;43;0;154,39;244,37
S;43;0;153,05;247,04
S;43;0;151,70;249,72
S;43;0;150,35;252,39
S;43;0;149,01;255,07
S;43;0;147,69;257,75
S;43;0;146,38;260,45
S;43;0;145,09;263,15
S;43;0;143,83;265,87
S;43;0;142,61;268,60
S;43;0;141,43;271,35
S;43;0;140,29;274,13
S;43;0;139,22;276,92
S;43;0;138,20;279,74
S;43;0;137,25;282,58
S;43;0;136,39;285,44
S;43;0;135,61;288,33
S;43;0;134,93;291,25
S;43;0;134,35;294,19
S;43;0;133,90;297,15
S;43;0;133,57;300,12
S;43;0;133,38;303,11
S;43;0;133,34;306,11
S;43;0;133,45;309,10
S;43;0;133,84;312,07
S;43;0;134,49;314,99
S;43;0;135,35;317,86
S;43;0;136,38;320,67
S;43;0;137,54;323,43
S;43;0;138,83;326,13
S;43;0;140,21;328,79
S;43;0;141,67;331,40
S;43;0;143,21;333,97
S;43;0;144,81;336,50
S;43;0;146,46;339,00
S;43;0;148,17;341,46
S;43;0;149,92;343,89
S;43;0;151,71;346,29
S;43;0;153,53;348,66
S;43;0;155,39;351,01
S;43;0;157,28;353,33
S;43;0;159,20;355,63
S;43;0;161,14;357,91
S;43;0;163,11;360,17
S;43;0;165,10;362,40
S;43;0;167,12;364,62
S;43;0;169,15;366,82
S;43;0;171,20;369,00
S;43;0;173,27;371,16
S;43;0;175,36;373,31
S;43;0;177,47;375,44
S;43;0;179,59;377,55
S;43;0;181,72;379,65
S;43;0;183,88;381,73
S;43;0;186,04;383,80
S;43;0;188,22;385,85
S;43;0;190,42;387,89
S;43;0;192,62;389,91
S;43;0;194,84;391,92
S;43;0;197,08;393,92
S;43;0;199,32;395,90
S;43;0;201,58;397,86
S;43;0;203,86;399,81
S;43;0;206,14;401,75
S;43;0;208,44;403,67
S;43;0;210,75;405,57
S;43;0;213,08;407,46
S;43;0;215,41;409,33
S;43;0;217,77;411,18
S;43;0;220,14;413,01
S;43;0;222,52;414,82
S;43;0;224,92;416,61
S;43;0;227,34;418,38
S;43;0;229,78;420,11
S;43;0;232,24;421,82
S;43;0;234,73;423,49
S;43;0;237,25;425,11
S;43;0;239,80;426,67
G;44;0000;cap_S
S;44;0;248,18;229,22
S;44;0;250,39;227,19
S;44;0;252,59;225,16
S;44;0;254,79;223,11
S;44;0;256,97;221,06
S;44;0;259,13;218,97
S;44;0;261,25;216,86
S;44;0;263,34;214,70
S;44;0;265,37;212,49
S;44;0;267,34;210,23
S;44;0;269,23;207,91
S;44;0;271,05;205,52
S;44;0;272,76;203,06
S;44;0;274,36;200,52
S;44;0;275,83;197,91
S;44;0;277,16;195,22
S;44;0;278,33;192,46
S;44;0;279,33;189,63
S;44;0;280,13;186,74
S;44;0;280,70;183,80
S;44;0;281,01;180,81
S;44;0;281,03;177,82
S;44;0;280,73;174,83
S;44;0;280,08;171,91
S;44;0;279,08;169,08
S;44;0;277,71;166,42
S;44;0;276,01;163,95
S;44;0;274,00;161,73
S;44;0;271,73;159,77
S;44;0;269,24;158,09
S;44;0;266,59;156,71
S;44;0;263,80;155,59
S;44;0;260,93;154,75
S;44;0;257,99;154,15
S;44;0;255,01;153,79
S;44;0;252,02;153,64
S;44;0;249,02;153,70
S;44;0;246,03;153,95
S;44;0;243,06;154,38
S;44;0;240,12;154,96
S;44;0;237,20;155,67
S;44;0;234,32;156,48
S;44;0;231,46;157,39
S;44;0;228,63;158,39
S;44;0;225,83;159,46
S;44;0;223,05;160,59
S;44;0;220,30;161,78
S;44;0;217,57;163,03
S;44;0;214,87;164,33
S;44;0;212,19;165,67
S;44;0;209,53;167,06
S;44;0;206,89;168,49
S;44;0;204,27;169,95
S;44;0;201,68;171,45
S;44;0;199,10;172,99
S;44;0;196,54;174,56
S;44;0;194,01;176,16
S;44;0;191,49;177,78
S;44;0;188,99;179,44
S;44;0;186,51;181,12
S;44;0;184,04;182,84
S;44;0;181,60;184,57
S;44;0;179,17;186,34
S;44;0;176,77;188,13
S;44;0;174,38;189,94
S;44;0;172,01;191,78
S;44;0;169,66;193,64
S;44;0;167,33;195,53
S;44;0;165,02;197,44
S;44;0;162,73;199,38
S;44;0;160,46;201,34
S;44;0;158,21;203,32
S;44;0;155,98;205,33
S;44;0;153,78;207,37
S;44;0;151,60;209,43
S;44;0;149,44;211,51
S;44;0;147,31;213,63
S;44;0;145,21;215,76
S;44;0;143,14;217,93
S;44;0;141,09;220,13
S;44;0;139,08;222,35
S;44;0;137,10;224,61
S;44;0;135,16;226,89
S;44;0;133,26;229,21
S;44;0;131,41;231,57
S;44;0;129,60;233,96
S;44;0;127,84;236,39
S;44;0;126,14;238,86
S;44;0;124,50;241,37
S;44;0;122,94;243,93
S;44;0;121,46;246,54
S;44;0;120,07;249,20
S;44;0;118,79;251,91
S;44;0;117,64;254,68
S;44;0;116,62;257,50
S;44;0;115,72;260,36
S;44;0;114,96;263,26
S;44;0;114,36;266,20
S;44;0;113,93;269,17
S;44;0;113,69;272,16
S;44;0;113,65;275,16
S;44;0;113,83;278,15
S;44;0;114,24;281,12
S;44;0;114,87;284,05
S;44;0;115,73;286,93
S;44;0;116,80;289,73
S;44;0;118,08;292,44
S;44;0;119,54;295,06
S;44;0;121,17;297,57
S;44;0;122,95;299,99
S;44;0;124,86;302,30
S;44;0;126,88;304,52
S;44;0;128,99;306,65
S;44;0;131,19;308,69
S;44;0;133,45;310,66
S;44;0;135,78;312,55
S;44;0;138,15;314,38
S;44;0;140,57;316,16
S;44;0;143,02;317,88
S;44;0;145,51;319,56
S;44;0;148,02;321,20
S;44;0;150,55;322,81
S;44;0;153,10;324,39
S;44;0;155,66;325,96
S;44;0;158,23;327,50
S;44;0;160,80;329,04
S;44;0;163,38;330,57
S;44;0;165,96;332,10
S;44;0;168,54;333,63
S;44;0;171,11;335,18
S;44;0;173,67;336,75
S;44;0;176,21;338,34
S;44;0;178,73;339,96
S;44;0;181,22;341,63
S;44;0;183,69;343,34
S;44;0;186,10;345,12
S;44;0;188,45;346,99
S;44;0;190,72;348,95
S;44;0;192,91;350,99
S;44;0;195,02;353,12
S;44;0;197,05;355,34
S;44;0;198,97;357,63
S;44;0;200,79;360,02
S;44;0;202,49;362,49
S;44;0;204,04;365,06
S;44;0;205,43;367,72
S;44;0;206,62;370,47
S;44;0;207,58;373,31
S;44;0;208,27;376,22
S;44;0;208,65;379,20
S;44;0;208,67;382,20
S;44;0;208,31;385,17
S;44;0;207,56;388,07
S;44;0;206,43;390,85
S;44;0;204,96;393,46
S;44;0;203,22;395,90
S;44;0;201,25;398,16
S;44;0;199,10;400,25
S;44;0;196,79;402,17
S;44;0;194,36;403,92
S;44;0;191,82;405,51
S;44;0;189,19;406,96
S;44;0;186,49;408,27
S;44;0;183,73;409,45
S;44;0;180,93;410,51
S;44;0;178,08;411,45
S;44;0;175,20;412,28
S;44;0;172,29;413,00
S;44;0;169,36;413,63
S;44;0;166,40;414,15
S;44;0;163,43;414,58
S;44;0;160,45;414,91
S;44;0;157,46;415,15
S;44;0;154,47;415,29
S;44;0;151,47;415,34
S;44;0;148,47;415,30
S;44;0;145,47;415,15
S;44;0;142,49;414,91
S;44;0;139,51;414,57
S;44;0;136,54;414,12
S;44;0;133,59;413,56
S;44;0;130,67;412,88
S;44;0;127,78;412,08
S;44;0;124,93;411,15
S;44;0;122,13;410,09
S;44;0;119,39;408,87
S;44;0;116,72;407,49
S;44;0;114,15;405,95
S;44;0;111,70;404,22
S;44;0;109,40;402,30
S;44;0;107,27;400,19
S;44;0;105,35;397,89
S;44;0;103,69;395,39
S;44;0;102,30;392,73
S;44;0;101,23;389,94
S;44;0;100,47;387,04
S;44;0;100,03;384,07
S;44;0;99,89;381,08
S;44;0;100,03;378,08
G;45;0000;cap_T
S;45;1;196,52;183,08
S;45;1;195,45;185,89
S;45;1;194,38;188,70
S;45;1;193,33;191,51
S;45;1;192,27;194,33
S;45;1;191,23;197,15
S;45;1;190,18;199,97
S;45;1;189,15;202,79
S;45;1;188,12;205,61
S;45;1;187,09;208,44
S;45;1;186,07;211,27
S;45;1;185,05;214,10
S;45;1;184,04;216,93
S;45;1;183,04;219,76
S;45;1;182,03;222,59
S;45;1;181,04;225,43
S;45;1;180,04;228,27
S;45;1;179,05;231,11
S;45;1;178,07;233,95
S;45;1;177,09;236,79
S;45;1;176,11;239,63
S;45;1;175,14;242,48
S;45;1;174,17;245,32
S;45;1;173,20;248,17
S;45;1;172,24;251,02
S;45;1;171,28;253,86
S;45;1;170,32;256,71
S;45;1;169,37;259,57
S;45;1;168,42;262,42
S;45;1;167,47;265,27
S;45;1;166,52;268,12
S;45;1;165,58;270,98
S;45;1;164,64;273,83
S;45;1;163,70;276,69
S;45;1;162,77;279,55
S;45;1;161,83;282,40
S;45;1;160,90;285,26
S;45;1;159,97;288,12
S;45;1;159,04;290,98
S;45;1;158,12;293,84
S;45;1;157,19;296,70
S;45;1;156,27;299,56
S;45;1;155,34;302,42
S;45;1;154,42;305,28
S;45;1;153,50;308,14
S;45;1;152,58;311,01
S;45;1;151,66;313,87
S;45;1;150,74;316,73
S;45;1;149,83;319,59
S;45;1;148,91;322,46
S;45;1;147,99;325,32
S;45;1;147,07;328,18
S;45;1;146,16;331,05
S;45;1;145,24;333,91
S;45;1;144,32;336,77
S;45;1;143,41;339,63
S;45;1;142,49;342,50
S;45;1;141,57;345,36
S;45;1;140,65;348,22
S;45;1;139,73;351,08
S;45;1;138,81;353,95
S;45;1;137,89;356,81
S;45;1;136,96;359,67
S;45;1;136,04;362,53
S;45;1;135,11;365,39
S;45;1;134,19;368,25
S;45;1;133,26;371,11
S;45;1;132,33;373,97
S;45;1;131,39;376,82
S;45;1;130,46;379,68
S;45;1;129,52;382,54
S;45;1;128,58;385,39
S;45;1;127,64;388,25
S;45;1;126,70;391,10
S;45;1;125,75;393,96
S;45;1;124,80;396,81
S;45;1;123,85;399,66
S;45;1;122,89;402,51
S;45;1;121,94;405,36
S;45;1;120,97;408,21
S;45;1;120,01;411,05
S;45;1;119,04;413,90
S;45;0;115,28;187,30
S;45;0;118,26;187,23
S;45;0;121,24;187,04
S;45;0;124,20;186,74
S;45;0;127,16;186,37
S;45;0;130,11;185,93
S;45;0;133,05;185,45
S;45;0;135,99;184,94
S;45;0;138,93;184,42
S;45;0;141,86;183,91
S;45;0;144,80;183,41
S;45;0;147,75;182,96
S;45;0;150,71;182,56
S;45;0;153,67;182,21
S;45;0;156,63;181,90
S;45;0;159,60;181,63
S;45;0;162,57;181,38
S;45;0;165,55;181,16
S;45;0;168,52;180,96
S;45;0;171,50;180,77
S;45;0;174,47;180,58
S;45;0;177,45;180,39
S;45;0;180,42;180,20
S;45;0;183,40;180,00
S;45;0;186,37;179,77
S;45;0;189,34;179,53
S;45;0;192,31;179,25
S;45;0;195,28;178,96
S;45;0;198,25;178,67
S;45;0;201,22;178,37
S;45;0;204,18;178,07
S;45;0;207,15;177,78
S;45;0;210,12;177,50
S;45;0;213,09;177,23
S;45;0;216,06;176,97
S;45;0;219,03;176,75
S;45;0;222,01;176,55
S;45;0;224,98;176,40
S;45;0;227,96;176,30
S;45;0;230,95;176,26
S;45;0;233,93;176,29
S;45;0;236,91;176,40
S;45;0;239,88;176,60
S;45;0;242,85;176,89
S;45;0;245,81;177,27
S;45;0;248,75;177,76
S;45;0;251,67;178,33
S;45;0;254,58;179,00
S;45;0;257,46;179,76
S;45;0;260,33;180,59
S;45;0;263,17;181,50
